0,004743072	0,004555966
0,004162625	0,004200776
0,004070576	0,00388256
0,003982503	0,003759652
0,003716038	0,003533465
0,003589609	0,003471119
0,003511095	0,003403934
0,003456475	0,003400334
0,003425918	0,003398911
0,003290004	0,003343562
0,003243213	0,003233345
0,003243213	0,003202732
0,003235783	0,003159881
0,003179733	0,003146044
0,003124242	0,003115961
0,003102779	0,003115961
0,003059821	0,003115961
0,00304788	0,003115017
0,003021926	0,003101327
0,002994285	0,003101327
0,002994241	0,003101327
0,002982083	0,003045362
0,002939938	0,003045362
0,002939938	0,003045362
0,002915021	0,003031273
0,002915021	0,003031273
0,002901066	0,003031273
0,002901066	0,002970267
0,002901066	0,002970267
0,002898453	0,002970267
0,002898453	0,00296596
0,002898453	0,002934765
0,002898453	0,002934765
0,002883216	0,002903949
0,002883216	0,002903949
0,002883216	0,002903949
0,002883216	0,002903949
0,002871335	0,002839779
0,00284885	0,002839779
0,00284885	0,002839779
0,00284885	0,002839779
0,002833012	0,002839779
0,002823777	0,002815089
0,002806515	0,002815089
0,002795378	0,002809395
0,002791268	0,002798453
0,002791268	0,002798453
0,00278684	0,002779698
0,00278684	0,002779698
0,002775927	0,002779698
0,002775927	0,002779698
0,002769423	0,002757778
0,002767375	0,002757778
0,002767375	0,002757778
0,002767375	0,002757778
0,002767375	0,002757778
0,002767375	0,002757778
0,002754103	0,002757778
0,002741098	0,002757778
0,002741098	0,002757778
0,002735367	0,002757376
0,002732067	0,002757376
0,002725036	0,002742188
0,002725036	0,002735744
0,002724382	0,002735744
0,002724382	0,002735744
0,002724382	0,002735744
0,002724382	0,002725812
0,002724382	0,002725812
0,002724382	0,002725812
0,002724382	0,002725812
0,002683245	0,002725812
0,002683245	0,002725812
0,002683245	0,002725812
0,002683245	0,002709896
0,002664512	0,002709896
0,002664512	0,002709896
0,002664512	0,002709896
0,002664512	0,002709896
0,002664512	0,002709896
0,002664512	0,002709896
0,002664512	0,002709896
0,002664512	0,002709896
0,002664512	0,002705887
0,002657825	0,002705887
0,002657825	0,002701465
0,002639693	0,002701465
0,002639693	0,002701465
0,002639693	0,002701465
0,002639693	0,002701465
0,002639693	0,002701465
0,002639693	0,002701465
0,002617648	0,002701465
0,002617648	0,002701465
0,002612784	0,002701465
0,002612784	0,002701465
0,002612784	0,002701465
0,002612784	0,002701465
0,002597416	0,002701465
0,002597416	0,002701465
0,002584823	0,002701465
0,002574033	0,002701465
0,002574033	0,002701465
0,002574033	0,002701465
0,002574033	0,002693466
0,002568868	0,002693466
0,002564284	0,002693466
0,002564284	0,002693466
0,002564284	0,002693466
0,002564284	0,002693466
0,002540421	0,002693466
0,002540421	0,002693466
0,002540421	0,002693466
0,002540421	0,002693466
0,002540421	0,002693466
0,002540421	0,002693466
0,002540421	0,002693466
0,002540421	0,002693466
0,002540421	0,002689866
0,002540421	0,002689866
0,002540421	0,002689866
0,002540421	0,002689866
0,002540421	0,002689866
0,002534848	0,002689866
